Student_ID,Hours_Study,Sleep_Hours,Internships,Projects,CGPA,Placement_Score,Placed
STU_2504,4.4,7.3,0,5,5.93,87.7,1
STU_2505,3.5,6.4,3,8,7.35,100.0,1
STU_2506,4.0,4.5,2,5,6.72,100.0,0
STU_2507,10.8,7.4,4,2,7.76,100.0,1
STU_2508,7.7,6.3,1,2,7.8,100.0,1
STU_2509,3.1,6.2,0,1,7.23,100.0,1
STU_2510,3.1,6.6,4,3,7.25,100.0,1
STU_2511,6.4,9.3,3,2,6.97,100.0,1
STU_2512,6.5,10.1,2,5,7.19,100.0,1
STU_2513,6.5,7.5,0,5,9.52,100.0,1
STU_2514,5.0,6.6,2,1,8.42,100.0,1
STU_2515,5.3,5.8,2,5,8.44,100.0,1
STU_2516,6.1,7.8,0,4,9.01,100.0,1
STU_2517,5.7,9.3,2,2,8.91,100.0,1
STU_2518,1.5,6.9,2,6,9.51,100.0,1
STU_2519,5.1,4.3,3,4,8.51,100.0,0
STU_2520,4.0,8.0,3,4,8.05,100.0,1
STU_2521,5.8,8.4,2,5,7.09,100.0,1
STU_2522,10.9,5.3,2,5,6.81,100.0,1
STU_2523,6.2,7.4,2,2,8.86,100.0,0
STU_2524,,7.7,3,2,7.67,100.0,1
STU_2525,7.2,7.1,3,8,6.17,100.0,1
STU_2526,6.4,6.3,2,6,,100.0,1
STU_2527,6.3,8.4,3,1,10.38,100.0,1
STU_2528,6.6,6.7,1,4,6.62,100.0,1
STU_2529,9.2,5.4,3,1,6.98,100.0,1
STU_2530,3.5,4.7,3,3,9.27,100.0,1
STU_2531,6.4,8.7,2,6,6.35,100.0,1
STU_2532,7.6,7.9,6,3,10.0,100.0,1
STU_2533,6.5,7.3,0,4,9.99,100.0,1
STU_2534,3.8,6.7,0,3,10.34,100.0,1
STU_2535,4.7,6.6,0,2,7.26,100.0,1
STU_2536,5.0,5.9,1,5,7.79,100.0,1
STU_2537,7.3,6.7,1,2,7.32,100.0,1
STU_2538,7.2,4.7,1,2,7.78,100.0,1
STU_2539,3.3,6.3,1,4,9.36,100.0,0
STU_2540,5.6,6.8,5,5,,100.0,1
STU_2541,4.2,7.9,4,6,8.58,100.0,1
STU_2542,3.2,7.2,3,1,7.57,100.0,1
STU_2543,5.1,8.2,1,3,9.44,100.0,0
STU_2544,4.9,8.8,1,3,9.38,100.0,1
STU_2545,9.9,8.5,0,2,7.31,100.0,1
STU_2546,6.3,7.8,2,4,7.67,100.0,1
STU_2547,3.0,7.2,3,1,8.87,100.0,1
STU_2548,4.5,6.0,4,5,8.98,100.0,1
STU_2549,7.3,8.1,1,2,4.83,100.0,1
STU_2550,9.3,9.2,0,8,8.87,100.0,1
STU_2551,2.6,7.6,1,3,9.78,100.0,1
STU_2552,2.1,9.5,0,1,8.11,100.0,1
STU_2553,8.9,5.4,2,7,8.94,100.0,1
STU_2554,6.2,5.8,2,5,9.33,100.0,1
STU_2555,3.9,8.2,0,5,8.07,100.0,1
STU_2556,6.5,7.5,0,1,8.78,100.0,1
STU_2557,0.8,8.8,0,5,7.82,100.0,1
STU_2558,5.5,7.2,0,3,7.74,89.8,0
STU_2559,6.1,6.2,1,4,7.01,100.0,1
STU_2560,7.2,6.9,4,3,8.01,100.0,1
STU_2561,3.7,5.4,2,1,10.06,100.0,1
STU_2562,5.7,5.8,2,6,6.72,100.0,0
STU_2563,3.8,8.4,3,4,8.54,100.0,1
STU_2564,6.0,8.2,2,2,8.19,100.0,1
STU_2565,3.9,7.6,2,1,9.57,100.0,1
STU_2566,4.8,5.1,4,1,9.8,100.0,1
STU_2567,3.7,6.8,2,1,6.69,100.0,1
STU_2568,,5.7,3,3,7.11,100.0,1
STU_2569,7.0,8.6,0,2,7.18,100.0,1
STU_2570,5.1,6.5,4,4,7.22,100.0,1
STU_2571,5.6,5.9,1,1,7.32,100.0,1
STU_2572,2.9,7.2,2,5,8.22,100.0,1
STU_2573,5.0,6.4,3,3,,100.0,1
STU_2574,5.4,9.0,4,2,6.95,100.0,1
STU_2575,20.4,6.3,1,3,,100.0,1
STU_2576,3.5,5.5,2,10,8.39,100.0,1
STU_2577,8.1,4.6,0,4,7.72,100.0,1
STU_2578,7.3,7.2,2,4,7.51,100.0,1
STU_2579,6.0,6.5,3,2,6.79,100.0,1
STU_2580,8.7,5.5,3,5,5.88,100.0,1
STU_2581,6.2,8.6,1,5,9.76,100.0,1
STU_2582,6.2,8.0,3,2,7.45,100.0,1
STU_2583,5.4,7.2,1,3,11.05,100.0,1
STU_2584,,8.8,3,3,8.73,100.0,1
STU_2585,7.5,8.0,3,4,10.0,100.0,1
STU_2586,4.4,6.2,3,4,8.99,100.0,1
STU_2587,,6.0,1,5,7.99,100.0,1
STU_2588,5.1,8.2,1,1,7.08,100.0,1
STU_2589,4.1,7.7,1,2,6.63,100.0,1
STU_2590,5.4,7.4,4,3,9.14,100.0,1
STU_2591,7.7,6.2,1,3,8.12,100.0,1
STU_2592,4.7,7.9,1,2,8.54,100.0,1
STU_2593,5.4,6.3,0,5,8.78,100.0,1
STU_2594,5.6,7.1,1,3,8.23,100.0,1
STU_2595,7.0,8.9,4,1,7.23,100.0,1
STU_2596,1.5,6.4,1,3,9.02,100.0,1
STU_2597,4.4,5.3,2,5,7.56,100.0,0
STU_2598,5.9,5.9,1,4,7.91,100.0,1
STU_2599,7.7,8.4,0,3,8.66,100.0,1
STU_2600,4.6,7.5,1,3,7.73,100.0,1
STU_2601,2.1,7.0,1,7,5.62,95.8,1
STU_2602,6.6,6.6,2,0,9.05,100.0,1
STU_2603,4.4,7.8,2,3,9.31,100.0,1
STU_2604,3.4,6.2,1,6,5.6,100.0,1
STU_2605,4.4,7.6,1,4,6.55,100.0,1
STU_2606,5.2,6.3,2,7,10.23,100.0,1
STU_2607,4.4,6.1,2,4,8.08,100.0,1
STU_2608,1.5,6.4,2,3,7.8,100.0,1
STU_2609,7.1,,3,0,7.29,100.0,1
STU_2610,7.8,7.1,2,3,6.56,100.0,1
STU_2611,6.7,7.5,3,1,7.57,100.0,1
STU_2612,3.5,2.8,4,5,8.97,100.0,1
STU_2613,5.1,6.2,2,2,7.78,100.0,1
STU_2614,5.5,6.7,1,3,8.53,100.0,1
STU_2615,6.6,9.0,3,6,9.92,100.0,1
STU_2616,6.7,5.9,0,5,7.1,100.0,0
STU_2617,4.2,7.4,2,0,8.16,100.0,1
STU_2618,5.6,9.0,2,2,9.01,100.0,1
STU_2619,6.3,5.6,1,2,6.68,100.0,1
STU_2620,8.1,7.7,1,2,8.01,100.0,1
STU_2621,6.8,6.2,0,2,10.05,100.0,1
STU_2622,6.9,6.6,3,3,7.39,100.0,1
STU_2623,5.7,6.2,3,2,9.08,100.0,1
STU_2624,8.0,6.3,3,2,7.63,100.0,1
STU_2625,6.2,10.5,1,4,9.96,100.0,1
STU_2626,,8.2,1,3,5.83,100.0,1
STU_2627,8.0,8.5,1,1,7.88,100.0,1
STU_2628,6.8,7.8,6,1,6.03,100.0,1
STU_2629,4.7,5.3,3,4,6.96,100.0,1
STU_2630,4.6,7.7,1,5,6.95,100.0,1
STU_2631,6.0,8.5,4,2,7.48,100.0,1
STU_2632,6.3,6.2,1,4,6.37,100.0,1
STU_2633,5.9,8.4,1,2,7.71,100.0,1
STU_2634,6.1,8.0,2,6,8.35,100.0,1
STU_2635,8.6,9.4,0,1,5.96,100.0,1
STU_2636,7.4,6.7,2,2,7.04,100.0,1
STU_2637,5.8,5.9,0,3,10.85,100.0,1
STU_2638,7.2,6.8,1,3,8.2,100.0,1
STU_2639,3.6,8.9,3,2,5.62,100.0,1
STU_2640,6.2,5.0,3,3,6.12,100.0,1
STU_2641,8.8,4.7,2,4,8.07,100.0,1
STU_2642,5.1,7.3,1,3,7.92,100.0,1
STU_2643,4.0,6.7,0,2,7.1,100.0,1
STU_2644,4.3,7.2,1,5,10.43,100.0,1
STU_2645,3.5,8.3,1,3,10.94,100.0,1
STU_2646,,6.5,2,3,7.48,100.0,1
STU_2647,4.8,5.0,3,2,8.85,100.0,1
STU_2648,3.0,9.7,2,7,8.91,100.0,1
STU_2649,5.5,6.0,3,2,9.07,100.0,1
STU_2650,7.1,5.9,1,0,7.03,100.0,1
STU_2651,3.9,8.5,0,4,10.13,100.0,1
STU_2652,8.2,6.7,0,2,7.72,100.0,1
STU_2653,6.4,7.1,1,1,8.31,100.0,1
STU_2654,7.4,7.8,1,0,7.8,100.0,1
STU_2655,4.3,8.5,1,2,7.63,100.0,1
STU_2656,7.0,6.8,5,3,8.13,100.0,1
STU_2657,3.5,9.0,1,1,,100.0,1
STU_2658,7.1,4.6,1,1,5.43,100.0,1
STU_2659,,8.1,0,4,7.54,100.0,1
STU_2660,,6.2,3,3,6.74,100.0,0
STU_2661,3.4,8.8,2,3,8.46,100.0,1
STU_2662,3.9,7.4,2,4,8.32,100.0,1
STU_2663,6.6,6.4,2,1,7.82,100.0,1
STU_2664,3.8,8.0,3,2,9.58,100.0,1
STU_2665,6.3,8.3,1,4,7.79,100.0,1
STU_2666,3.0,8.0,1,0,6.05,100.0,1
STU_2667,7.0,6.0,1,6,7.53,100.0,1
STU_2668,3.3,6.6,3,3,9.21,100.0,1
STU_2669,6.5,7.2,3,1,5.54,100.0,1
STU_2670,6.6,7.2,3,3,7.69,100.0,1
STU_2671,8.4,8.1,1,4,10.0,100.0,1
STU_2672,6.5,4.8,3,1,10.98,100.0,1
STU_2673,6.0,7.6,3,1,9.25,100.0,1
STU_2674,4.5,6.9,0,2,,100.0,1
STU_2675,3.7,6.2,3,2,8.42,100.0,1
STU_2676,2.0,6.3,4,4,5.52,100.0,1
STU_2677,6.1,6.9,1,5,6.54,100.0,1
STU_2678,2.7,2.9,3,7,8.58,100.0,1
STU_2679,5.7,6.4,2,4,7.99,100.0,1
STU_2680,5.0,6.1,1,2,8.15,100.0,1
STU_2681,13.4,7.8,5,2,10.0,100.0,1
STU_2682,5.0,6.2,1,2,7.79,100.0,1
STU_2683,4.9,6.9,0,4,7.92,100.0,1
STU_2684,6.8,9.1,2,4,6.53,100.0,1
STU_2685,6.1,8.4,1,3,7.53,100.0,1
STU_2686,12.2,8.3,4,4,9.465,100.0,1
STU_2687,6.3,,1,1,7.06,100.0,1
STU_2688,2.7,7.9,1,3,9.24,100.0,1
STU_2689,13.8,6.9,2,0,10.0,100.0,1
STU_2690,6.6,7.0,1,3,8.52,100.0,1
STU_2691,3.7,7.7,3,3,7.94,100.0,1
STU_2692,5.1,6.5,5,3,7.34,100.0,1
STU_2693,5.4,9.0,0,2,6.59,100.0,1
STU_2694,5.3,7.0,3,4,7.32,100.0,1
STU_2695,6.1,7.9,2,3,8.02,100.0,0
STU_2696,8.1,8.9,0,6,8.5,100.0,1
STU_2697,7.4,8.4,2,3,7.95,100.0,1
STU_2698,3.1,5.5,1,2,8.58,100.0,1
STU_2699,6.6,7.7,2,0,5.98,100.0,1
STU_2700,7.9,8.2,2,5,8.84,100.0,1
STU_2701,6.2,8.3,0,2,6.45,100.0,0
STU_2702,7.5,5.9,2,4,8.98,100.0,1
STU_2703,9.1,6.4,3,1,8.4,100.0,1
STU_2704,7.3,8.4,2,3,5.56,100.0,1
STU_2705,,6.3,0,1,8.68,100.0,1
STU_2706,7.4,6.8,3,7,8.99,100.0,1
STU_2707,5.8,9.1,3,7,9.31,100.0,1
STU_2708,5.5,7.1,2,6,6.88,100.0,1
STU_2709,4.9,6.3,3,1,8.02,100.0,1
STU_2710,8.3,6.1,1,3,8.63,100.0,0
STU_2711,4.0,7.6,3,3,8.68,100.0,1
STU_2712,8.3,5.6,2,5,8.29,100.0,1
STU_2713,6.4,6.9,1,2,7.29,100.0,1
STU_2714,3.0,7.6,5,2,8.99,100.0,0
STU_2715,6.2,8.8,2,2,8.99,100.0,1
STU_2716,1.7,8.0,2,7,7.61,100.0,1
STU_2717,6.6,6.3,3,5,6.86,100.0,1
STU_2718,7.1,8.6,1,6,6.93,100.0,1
STU_2719,4.4,6.8,2,2,9.44,100.0,0
STU_2720,,5.7,2,2,8.94,100.0,1
STU_2721,9.0,7.0,3,4,7.78,100.0,1
STU_2722,4.6,8.9,1,4,7.56,100.0,1
STU_2723,3.6,7.4,2,3,5.68,100.0,1
STU_2724,8.2,7.2,3,1,7.7,100.0,1
STU_2725,9.0,9.2,1,2,6.37,100.0,1
STU_2726,5.5,5.5,2,5,7.99,100.0,1
STU_2727,7.3,5.7,1,1,9.22,100.0,1
STU_2728,7.9,5.3,3,4,6.62,100.0,1
STU_2729,4.2,7.6,3,4,8.09,100.0,1
STU_2730,4.6,7.4,3,4,9.0,100.0,1
STU_2731,7.7,9.1,1,4,8.06,100.0,1
STU_2732,8.5,7.5,3,3,7.17,100.0,1
STU_2733,6.5,6.7,2,6,7.81,100.0,0
STU_2734,3.9,7.2,2,2,8.95,100.0,1
STU_2735,9.1,7.3,4,5,8.12,100.0,1
STU_2736,4.5,5.2,1,5,7.8,100.0,1
STU_2737,,10.5,0,2,9.19,100.0,1
STU_2738,6.1,7.8,0,3,8.42,100.0,0
STU_2739,16.6,7.5,3,1,9.540000000000001,100.0,1
STU_2740,7.0,7.9,2,3,8.56,100.0,0
STU_2741,6.2,8.1,1,1,8.94,100.0,0
STU_2742,6.3,7.0,0,6,,100.0,1
STU_2743,5.6,6.4,1,4,5.08,100.0,1
STU_2744,6.5,7.9,2,7,6.55,100.0,1
STU_2745,0.9,7.7,1,0,7.68,100.0,1
STU_2746,5.0,6.2,0,5,9.01,100.0,1
STU_2747,5.9,,6,4,6.73,100.0,1
STU_2748,3.4,7.6,1,4,8.47,100.0,1
STU_2749,6.2,8.1,2,2,4.33,93.9,1
STU_2750,10.2,8.9,1,3,10.0,100.0,1
STU_2751,8.7,7.2,1,3,7.31,100.0,1
STU_2752,8.3,7.6,1,4,10.32,100.0,1
STU_2753,4.7,8.2,2,5,5.53,100.0,1
STU_2754,5.2,6.3,0,2,7.78,100.0,1
STU_2755,5.4,7.3,1,5,5.52,100.0,1
STU_2756,4.7,7.4,1,2,7.14,100.0,1
STU_2757,5.9,6.1,3,1,5.76,94.8,1
STU_2758,4.1,10.0,1,2,10.56,100.0,1
STU_2759,3.5,5.5,1,6,7.37,100.0,1
STU_2760,,5.6,3,9,7.55,100.0,1
STU_2761,6.6,8.8,3,4,7.75,100.0,1
STU_2762,4.1,8.1,1,3,6.44,100.0,1
STU_2763,7.1,6.0,0,4,9.07,100.0,1
STU_2764,4.4,7.9,4,2,8.57,100.0,0
STU_2765,6.0,9.0,2,2,8.9,100.0,1
STU_2766,7.0,7.2,1,2,6.34,100.0,1
STU_2767,5.4,10.3,2,1,9.16,100.0,1
STU_2768,6.3,5.1,1,3,9.02,100.0,1
STU_2769,4.6,8.0,1,4,7.52,100.0,1
STU_2770,5.1,8.6,1,2,8.87,100.0,1
STU_2771,5.1,8.3,3,2,8.13,100.0,1
STU_2772,4.2,7.0,3,1,5.89,100.0,1
STU_2773,5.2,6.9,2,5,7.58,100.0,1
STU_2774,2.7,7.7,2,2,7.22,100.0,1
STU_2775,4.6,8.2,4,2,7.9,100.0,1
STU_2776,,7.9,2,0,9.03,100.0,0
STU_2777,5.0,8.4,2,1,5.83,100.0,1
STU_2778,5.1,6.0,1,1,7.27,100.0,1
STU_2779,5.4,6.9,2,0,6.81,100.0,1
STU_2780,6.4,6.1,1,4,6.87,100.0,1
STU_2781,,6.7,3,3,10.0,100.0,1
STU_2782,4.3,8.4,4,5,7.88,100.0,1
STU_2783,3.3,7.3,3,0,8.43,100.0,1
STU_2784,3.6,10.3,1,2,8.22,100.0,1
STU_2785,4.6,7.4,0,3,8.02,100.0,1
STU_2786,4.9,7.3,0,4,8.55,100.0,1
STU_2787,4.1,7.3,0,0,10.66,100.0,1
STU_2788,3.2,6.4,3,5,7.96,100.0,1
STU_2789,9.4,7.1,2,6,10.0,100.0,1
STU_2790,5.8,8.6,2,1,8.96,100.0,1
STU_2791,6.6,7.3,0,3,9.93,100.0,1
STU_2792,4.5,6.2,5,4,8.47,100.0,1
STU_2793,4.8,6.1,2,2,6.79,100.0,1
STU_2794,3.8,6.7,1,5,8.17,100.0,1
STU_2795,5.4,7.3,2,4,8.1,100.0,1
STU_2796,4.0,8.6,3,4,8.78,100.0,1
STU_2797,6.5,5.6,3,6,6.75,100.0,1
STU_2798,2.3,6.8,1,3,9.32,100.0,1
STU_2799,4.9,7.4,4,2,7.81,100.0,1
STU_2800,6.0,5.0,4,8,8.81,100.0,1
STU_2801,5.8,6.2,0,6,8.17,100.0,1
STU_2802,10.3,6.4,3,3,7.95,100.0,1
STU_2803,6.1,6.2,3,6,8.08,100.0,1
STU_2804,3.7,7.4,2,3,8.61,100.0,1
STU_2805,5.3,7.0,3,3,10.15,100.0,1
STU_2806,2.3,6.5,2,2,5.38,99.4,1
STU_2807,5.4,7.7,8,2,8.45,100.0,1
STU_2808,4.0,9.3,2,3,7.85,100.0,1
STU_2809,7.1,9.2,1,4,7.59,100.0,1
STU_2810,4.5,4.9,1,1,4.96,95.4,1
STU_2811,5.3,7.9,0,4,8.5,100.0,1
STU_2812,4.4,7.0,0,2,7.65,100.0,1
STU_2813,8.6,7.4,1,2,6.8,100.0,1
STU_2814,4.9,6.7,0,5,7.85,100.0,1
STU_2815,8.8,7.3,1,1,7.45,100.0,1
STU_2816,7.0,7.4,3,2,5.71,100.0,1
STU_2817,6.4,6.5,1,2,7.91,100.0,1
STU_2818,6.2,6.1,1,5,,100.0,0
STU_2819,6.2,6.7,1,2,7.14,100.0,1
STU_2820,2.0,7.5,1,2,8.11,100.0,1
STU_2821,5.0,7.9,1,1,7.93,100.0,1
STU_2822,7.0,8.2,4,2,9.05,100.0,1
STU_2823,5.4,6.6,2,3,7.68,100.0,1
STU_2824,3.0,7.5,2,3,8.76,100.0,1
STU_2825,5.4,8.4,1,3,7.42,100.0,1
STU_2826,8.6,8.6,1,1,10.16,100.0,1
STU_2827,7.7,7.1,1,1,7.28,100.0,1
STU_2828,5.4,6.9,1,2,6.98,100.0,1
STU_2829,7.2,7.4,2,6,7.68,100.0,1
STU_2830,4.8,5.8,2,5,6.93,100.0,0
STU_2831,2.4,7.0,2,2,6.3,100.0,1
STU_2832,3.8,8.1,5,1,8.67,100.0,1
STU_2833,8.3,8.0,4,4,4.12,100.0,1
STU_2834,5.0,6.9,5,3,6.94,100.0,1
STU_2835,5.1,7.5,3,2,6.19,100.0,1
STU_2836,5.0,6.2,2,5,7.97,100.0,1
STU_2837,8.9,8.0,1,4,5.17,100.0,0
STU_2838,8.4,7.1,2,1,8.46,100.0,1
STU_2839,9.5,6.9,3,3,8.59,100.0,1
STU_2840,5.2,6.8,0,6,5.84,100.0,1
STU_2841,6.0,7.1,2,7,8.03,100.0,1
STU_2842,2.8,6.7,4,5,8.42,100.0,1
STU_2843,8.2,8.0,1,1,8.93,100.0,1
STU_2844,3.4,6.7,2,4,6.04,100.0,1
STU_2845,,9.1,1,4,5.87,100.0,1
STU_2846,3.5,9.0,6,2,9.6,100.0,1
STU_2847,4.4,6.1,1,7,6.81,100.0,1
STU_2848,4.0,7.3,3,3,7.17,100.0,1
STU_2849,4.4,6.4,2,3,8.56,100.0,1
STU_2850,4.5,6.8,4,2,6.4,100.0,1
STU_2851,,9.6,0,5,,100.0,1
STU_2852,7.0,6.8,2,3,8.87,100.0,1
STU_2853,3.5,7.6,3,4,6.09,100.0,1
STU_2854,5.9,7.8,0,5,7.2,100.0,1
STU_2855,7.7,6.0,0,4,6.45,100.0,1
STU_2856,4.6,6.2,0,3,6.87,100.0,1
STU_2857,4.2,5.8,1,1,9.22,100.0,1
STU_2858,5.1,6.1,3,4,9.49,100.0,1
STU_2859,7.6,3.8,3,3,8.11,100.0,0
STU_2860,5.8,7.9,1,4,8.44,100.0,0
STU_2861,4.5,9.7,1,3,8.41,100.0,1
STU_2862,6.4,7.4,2,6,6.99,100.0,1
STU_2863,3.5,5.5,1,7,8.09,100.0,1
STU_2864,6.7,6.4,2,3,6.25,100.0,1
STU_2865,6.2,6.6,4,4,6.65,100.0,1
STU_2866,4.9,6.0,3,3,7.7,100.0,1
STU_2867,4.0,8.2,1,4,6.53,100.0,1
STU_2868,3.9,8.2,1,3,6.27,100.0,1
STU_2869,13.0,5.8,3,4,10.0,100.0,1
STU_2870,7.7,8.1,1,2,9.18,100.0,1
STU_2871,4.4,9.0,1,5,9.67,100.0,1
STU_2872,6.3,9.5,2,8,7.76,100.0,1
STU_2873,1.7,10.6,1,3,8.5,100.0,1
STU_2874,4.4,6.1,1,4,7.12,100.0,1
STU_2875,5.4,10.6,3,5,5.32,100.0,1
STU_2876,3.9,6.8,2,1,6.73,100.0,1
STU_2877,3.8,6.5,5,4,7.43,100.0,1
STU_2878,4.3,,1,3,7.97,100.0,1
STU_2879,6.0,6.5,2,4,7.68,100.0,1
STU_2880,5.2,7.7,0,4,7.46,100.0,1
STU_2881,1.5,5.6,6,2,7.11,100.0,1
STU_2882,1.7,6.9,1,1,8.21,100.0,1
STU_2883,4.4,8.7,1,2,6.16,100.0,1
STU_2884,6.3,7.1,0,5,8.76,100.0,1
STU_2885,0.6,7.4,4,0,7.1,100.0,1
STU_2886,4.6,7.8,3,1,10.28,100.0,1
STU_2887,4.6,8.6,2,1,7.42,100.0,1
STU_2888,8.0,5.2,0,5,7.22,100.0,1
STU_2889,4.8,7.9,5,5,7.12,100.0,1
STU_2890,6.2,6.9,0,1,7.24,100.0,1
STU_2891,5.8,7.4,1,2,8.53,100.0,1
STU_2892,1.7,8.5,2,4,7.75,100.0,1
STU_2893,6.9,5.8,2,0,8.98,100.0,1
STU_2894,5.9,6.0,4,5,8.36,100.0,1
STU_2895,6.4,4.9,2,2,7.84,100.0,1
STU_2896,12.6,6.5,3,2,8.25,100.0,1
STU_2897,3.4,8.8,2,7,10.0,100.0,1
STU_2898,8.6,7.1,1,3,8.59,100.0,1
STU_2899,5.0,5.6,1,3,8.14,100.0,1
STU_2900,6.0,6.6,1,1,8.31,100.0,1
STU_2901,5.4,5.4,5,4,6.42,100.0,1
STU_2902,4.7,5.8,1,3,10.89,100.0,1
STU_2903,4.5,7.7,3,4,8.43,100.0,1
STU_2904,6.1,5.8,3,3,8.55,100.0,1
STU_2905,2.8,8.5,1,5,7.77,100.0,1
STU_2906,6.9,7.1,2,3,5.04,100.0,1
STU_2907,4.8,7.3,3,3,,99.1,1
STU_2908,3.5,6.9,0,3,7.89,100.0,1
STU_2909,4.7,8.1,0,5,6.81,100.0,1
STU_2910,,8.1,2,5,6.8,100.0,1
STU_2911,4.5,7.6,2,4,7.39,100.0,1
STU_2912,6.1,7.9,0,0,8.73,100.0,1
STU_2913,4.2,6.9,1,6,9.31,100.0,1
STU_2914,6.9,7.9,0,6,8.01,100.0,1
STU_2915,6.7,6.8,5,3,7.12,100.0,0
STU_2916,8.8,7.2,2,3,7.37,100.0,1
STU_2917,5.2,6.9,1,6,7.92,100.0,1
STU_2918,6.7,6.7,7,2,8.06,100.0,1
STU_2919,5.7,6.4,1,2,8.32,100.0,1
STU_2920,7.8,7.8,1,0,7.27,100.0,1
STU_2921,4.2,8.8,3,1,8.44,100.0,1
STU_2922,6.8,8.6,3,5,8.34,100.0,1
STU_2923,5.1,5.7,3,1,7.33,100.0,1
STU_2924,5.4,8.7,1,6,5.74,100.0,1
STU_2925,5.7,6.8,0,2,6.74,91.7,1
STU_2926,6.0,7.9,2,4,,100.0,1
STU_2927,5.3,6.1,2,2,5.77,100.0,1
STU_2928,5.9,7.4,2,4,9.38,100.0,1
STU_2929,8.3,7.6,3,8,5.73,100.0,1
STU_2930,7.3,5.4,1,0,6.87,100.0,1
STU_2931,7.1,7.9,1,6,7.35,100.0,1
STU_2932,4.7,8.8,1,4,9.94,100.0,1
STU_2933,3.9,7.0,2,2,7.83,100.0,1
STU_2934,14.4,8.8,2,5,10.0,100.0,0
STU_2935,7.1,7.0,1,1,6.68,100.0,1
STU_2936,8.2,8.2,1,1,8.43,100.0,1
STU_2937,4.4,4.5,1,2,7.18,100.0,1
STU_2938,5.1,10.1,0,4,7.53,100.0,1
STU_2939,2.5,9.0,0,1,7.37,97.5,1
STU_2940,4.8,6.9,3,2,,100.0,1
STU_2941,7.3,4.8,1,5,8.71,100.0,1
STU_2942,4.7,7.5,2,5,6.73,100.0,0
STU_2943,6.7,5.5,3,4,7.05,100.0,1
STU_2944,5.2,7.7,2,1,6.93,100.0,1
STU_2945,6.1,7.7,2,3,8.02,100.0,1
STU_2946,3.4,6.1,3,4,8.89,100.0,1
STU_2947,5.7,8.5,0,2,8.04,100.0,1
STU_2948,0.1,8.2,1,2,5.17,71.3,0
STU_2949,5.2,8.4,1,2,8.71,100.0,1
STU_2950,2.6,7.2,2,2,6.18,100.0,1
STU_2951,7.7,5.5,5,3,6.94,100.0,1
STU_2952,6.9,8.4,2,4,8.04,100.0,1
STU_2953,6.3,6.9,1,2,7.7,100.0,1
STU_2954,8.2,5.5,2,2,8.85,100.0,0
STU_2955,3.8,8.8,4,6,7.07,100.0,1
STU_2956,8.6,9.7,2,2,6.64,100.0,1
STU_2957,7.2,7.2,2,4,7.43,100.0,1
STU_2958,5.1,9.8,2,0,8.97,100.0,1
STU_2959,15.0,7.3,1,3,10.0,100.0,1
STU_2960,3.5,6.7,1,2,7.9,100.0,1
STU_2961,4.0,6.4,0,2,9.39,100.0,1
STU_2962,4.4,9.2,1,4,9.17,100.0,1
STU_2963,4.5,6.3,1,6,8.75,100.0,1
STU_2964,3.6,8.1,0,2,6.39,100.0,1
STU_2965,7.7,6.5,3,3,8.74,100.0,1
STU_2966,5.0,6.6,2,5,7.56,100.0,1
STU_2967,6.1,8.4,5,3,7.33,100.0,1
STU_2968,4.5,6.7,1,1,6.98,100.0,1
STU_2969,2.2,6.7,1,5,7.59,100.0,1
STU_2970,6.0,8.6,1,2,7.05,100.0,1
STU_2971,2.1,9.1,3,1,8.0,100.0,1
STU_2972,5.4,8.0,2,4,7.59,100.0,1
STU_2973,3.0,6.4,0,3,8.06,96.8,1
STU_2974,9.1,6.6,2,2,8.46,100.0,1
STU_2975,7.1,7.3,2,4,7.45,100.0,1
STU_2976,5.7,7.6,1,0,6.92,100.0,1
STU_2977,7.8,6.0,0,2,5.39,96.8,0
STU_2978,4.0,8.1,0,3,8.72,100.0,1
STU_2979,6.5,7.3,2,3,7.89,100.0,1
STU_2980,5.9,5.1,2,2,7.59,100.0,1
STU_2981,6.0,6.1,4,4,9.21,100.0,1
STU_2982,7.8,6.6,2,5,6.25,100.0,1
STU_2983,6.8,7.1,1,3,7.87,100.0,1
STU_2984,6.0,9.5,3,1,6.64,100.0,1
STU_2985,2.5,7.5,2,7,8.59,100.0,1
STU_2986,3.8,6.2,0,2,5.13,94.5,1
STU_2987,5.3,7.5,1,1,8.76,100.0,1
STU_2988,5.7,6.8,0,3,8.72,100.0,1
STU_2989,7.0,7.6,3,5,,100.0,1
STU_2990,,7.9,3,0,7.88,100.0,0
STU_2991,8.2,8.7,3,3,6.72,100.0,1
STU_2992,6.6,7.2,4,5,8.31,100.0,1
STU_2993,5.6,9.2,0,2,8.78,100.0,1
STU_2994,5.1,8.3,0,5,6.59,100.0,1
STU_2995,3.8,6.4,1,5,6.24,100.0,1
STU_2996,5.6,9.9,2,1,9.12,100.0,1
STU_2997,6.0,7.6,2,3,10.13,100.0,0
STU_2998,3.3,6.2,2,3,8.39,100.0,1
STU_2999,6.1,9.2,2,3,8.48,100.0,1
STU_3000,5.2,9.7,0,6,7.4,100.0,1
STU_3001,2.1,7.2,2,7,8.02,100.0,1
STU_3002,4.0,6.6,0,3,8.22,100.0,1
STU_3003,4.8,7.0,1,0,7.58,100.0,1
STU_3004,8.9,8.1,1,3,9.42,100.0,0
